celex,date,year,reference,origin,limb,section,act_kind
32022D2414,2022-12-06,2022,EN ISO 13688:2013,ISO,explicit,none,AMENDING
32022D2414,2022-12-06,2022,EN ISO 13688:2013,ISO,explicit,none,AMENDING
32022D2414,2022-12-06,2022,EN ISO 18527-2:2021,ISO,explicit,none,AMENDING
32022D2414,2022-12-06,2022,EN ISO 20349-1:2017,ISO,explicit,none,AMENDING
32022D2414,2022-12-06,2022,EN ISO 20349-1:2017,ISO,explicit,none,AMENDING
32022D2414,2022-12-06,2022,EN ISO 20349-2:2017,ISO,explicit,none,AMENDING
32022D2414,2022-12-06,2022,EN ISO 20349-2:2017,ISO,explicit,none,AMENDING
32022D2414,2022-12-06,2022,EN 143:2000,CEN,number,none,AMENDING
32022D2414,2022-12-06,2022,EN 143:2000,CEN,number,none,AMENDING
32022D2414,2022-12-06,2022,EN 143:2000,CEN,number,none,AMENDING
32022D2414,2022-12-06,2022,EN ISO 13688:2013,ISO,explicit,none,AMENDING
32022D2414,2022-12-06,2022,EN 143:2000,CEN,number,withdrawal,AMENDING
32022D2414,2022-12-06,2022,EN 143:2000,CEN,number,withdrawal,AMENDING
32022D2414,2022-12-06,2022,EN 143:2000,CEN,number,withdrawal,AMENDING
32022D2414,2022-12-06,2022,EN ISO 13688:2013,ISO,explicit,withdrawal,AMENDING
32022D2414,2022-12-06,2022,EN 352-1:2002,CEN,number,withdrawal,AMENDING
32022D2414,2022-12-06,2022,EN 352-2:2002,CEN,number,withdrawal,AMENDING
32022D2414,2022-12-06,2022,EN 352-3:2002,CEN,number,withdrawal,AMENDING
32022D2414,2022-12-06,2022,EN 352-4:2001,CEN,number,withdrawal,AMENDING
32022D2414,2022-12-06,2022,EN 352-4:2001,CEN,number,withdrawal,AMENDING
32022D2414,2022-12-06,2022,EN 352-5:2002,CEN,number,withdrawal,AMENDING
32022D2414,2022-12-06,2022,EN 352-5:2002,CEN,number,withdrawal,AMENDING
32022D2414,2022-12-06,2022,EN 352-6:2002,CEN,number,withdrawal,AMENDING
32022D2414,2022-12-06,2022,EN 352-7:2002,CEN,number,withdrawal,AMENDING
32022D2414,2022-12-06,2022,EN 352-8:2008,CEN,number,withdrawal,AMENDING
32022D2414,2022-12-06,2022,EN 352-1:2002,CEN,number,withdrawal,AMENDING
32022D2414,2022-12-06,2022,EN 352-2:2002,CEN,number,withdrawal,AMENDING
32022D2414,2022-12-06,2022,EN 352-3:2002,CEN,number,withdrawal,AMENDING
32022D2414,2022-12-06,2022,EN 352-4:2001,CEN,number,withdrawal,AMENDING
32022D2414,2022-12-06,2022,EN 352-4:2001,CEN,number,withdrawal,AMENDING
32022D2414,2022-12-06,2022,EN 352-5:2002,CEN,number,withdrawal,AMENDING
32022D2414,2022-12-06,2022,EN 352-5:2002,CEN,number,withdrawal,AMENDING
32022D2414,2022-12-06,2022,EN 352-6:2002,CEN,number,withdrawal,AMENDING
32022D2414,2022-12-06,2022,EN 352-7:2002,CEN,number,withdrawal,AMENDING
32022D2414,2022-12-06,2022,EN 352-8:2008,CEN,number,withdrawal,AMENDING
32022D2414,2022-12-06,2022,EN 352-1:2002,CEN,number,withdrawal,AMENDING
32022D2414,2022-12-06,2022,EN 352-2:2002,CEN,number,withdrawal,AMENDING
32022D2414,2022-12-06,2022,EN 352-3:2002,CEN,number,withdrawal,AMENDING
32022D2414,2022-12-06,2022,EN 352-4:2001,CEN,number,withdrawal,AMENDING
32022D2414,2022-12-06,2022,EN 352-4:2001,CEN,number,withdrawal,AMENDING
32022D2414,2022-12-06,2022,EN 352-5:2002,CEN,number,withdrawal,AMENDING
32022D2414,2022-12-06,2022,EN 352-5:2002,CEN,number,withdrawal,AMENDING
32022D2414,2022-12-06,2022,EN 352-6:2002,CEN,number,withdrawal,AMENDING
32022D2414,2022-12-06,2022,EN 352-7:2002,CEN,number,withdrawal,AMENDING
32022D2414,2022-12-06,2022,EN 352-8:2008,CEN,number,withdrawal,AMENDING
32022D2414,2022-12-06,2022,EN 143:2021,CEN,number,withdrawal,AMENDING
32022D2414,2022-12-06,2022,EN ISO 13688:2013,ISO,explicit,withdrawal,AMENDING
32022D2414,2022-12-06,2022,EN ISO 13688:2013,ISO,explicit,withdrawal,AMENDING
32022D2414,2022-12-06,2022,EN 143:2000,CEN,number,withdrawal,AMENDING
32022D2414,2022-12-06,2022,EN 143:2000,CEN,number,withdrawal,AMENDING
32022D2414,2022-12-06,2022,EN 143:2000,CEN,number,withdrawal,AMENDING
32022D2414,2022-12-06,2022,EN ISO 13688:2013,ISO,explicit,withdrawal,AMENDING
32022D2414,2022-12-06,2022,EN 143:2021,CEN,number,addition,AMENDING
32022D2414,2022-12-06,2022,EN ISO 13688:2013,ISO,explicit,addition,AMENDING
32022D2414,2022-12-06,2022,EN ISO 13688:2013,ISO,explicit,addition,AMENDING
32022D2414,2022-12-06,2022,EN ISO 18527-2:2021,ISO,explicit,addition,AMENDING
32022D2414,2022-12-06,2022,EN ISO 20349-1:2017,ISO,explicit,addition,AMENDING
32022D2414,2022-12-06,2022,EN ISO 20349-1:2017,ISO,explicit,addition,AMENDING
32022D2414,2022-12-06,2022,EN ISO 20349-2:2017,ISO,explicit,addition,AMENDING
32022D2414,2022-12-06,2022,EN ISO 20349-2:2017,ISO,explicit,addition,AMENDING
32022D2414,2022-12-06,2022,EN 352-1:2002,CEN,number,addition,AMENDING
32022D2414,2022-12-06,2022,EN 352-2:2002,CEN,number,addition,AMENDING
32022D2414,2022-12-06,2022,EN 352-3:2002,CEN,number,addition,AMENDING
32022D2414,2022-12-06,2022,EN 352-4:2001,CEN,number,addition,AMENDING
32022D2414,2022-12-06,2022,EN 352-4:2001,CEN,number,addition,AMENDING
32022D2414,2022-12-06,2022,EN 352-5:2002,CEN,number,addition,AMENDING
32022D2414,2022-12-06,2022,EN 352-5:2002,CEN,number,addition,AMENDING
32022D2414,2022-12-06,2022,EN 352-6:2002,CEN,number,addition,AMENDING
32022D2414,2022-12-06,2022,EN 352-7:2002,CEN,number,addition,AMENDING
32022D2414,2022-12-06,2022,EN 352-8:2008,CEN,number,addition,AMENDING
32022D2414,2022-12-06,2022,EN 143:2000,CEN,number,addition,AMENDING
32022D2414,2022-12-06,2022,EN 143:2000,CEN,number,addition,AMENDING
32022D2414,2022-12-06,2022,EN 143:2000,CEN,number,addition,AMENDING
32022D2414,2022-12-06,2022,EN ISO 13688:2013,ISO,explicit,addition,AMENDING
32023D0098,2023-01-09,2023,EN IEC 61010-2-012:2022,IEC,explicit,none,AMENDING
32023D0098,2023-01-09,2023,EN IEC 61010-2-012:2022,IEC,explicit,none,AMENDING
32023D0098,2023-01-09,2023,EN 60598-2-22:2014,IEC,inferred-60000,none,AMENDING
32023D0098,2023-01-09,2023,EN 60598-2-22:2014,IEC,inferred-60000,none,AMENDING
32023D0098,2023-01-09,2023,EN 60598-2-22:2014,IEC,inferred-60000,none,AMENDING
32023D0098,2023-01-09,2023,EN 60598-2-22:2014,IEC,inferred-60000,none,AMENDING
32023D0098,2023-01-09,2023,EN 60598-2-22:2014,IEC,inferred-60000,none,AMENDING
32023D0098,2023-01-09,2023,EN IEC 60598-2-22:2022,IEC,explicit,none,AMENDING
32023D0098,2023-01-09,2023,EN 61557-12:2008,IEC,inferred-60000,none,AMENDING
32023D0098,2023-01-09,2023,EN 60598-1:2015,IEC,inferred-60000,none,AMENDING
32023D0098,2023-01-09,2023,EN 60598-1:2015,IEC,inferred-60000,none,AMENDING
32023D0098,2023-01-09,2023,EN 60598-1:2015,IEC,inferred-60000,none,AMENDING
32023D0098,2023-01-09,2023,EN 60598-1:2015,IEC,inferred-60000,none,AMENDING
32023D0098,2023-01-09,2023,EN 60598-1:2015,IEC,inferred-60000,none,AMENDING
32023D0098,2023-01-09,2023,EN IEC 61557-12:2022,IEC,explicit,none,AMENDING
32023D0098,2023-01-09,2023,EN IEC 60598-1:2021,IEC,explicit,none,AMENDING
32023D0098,2023-01-09,2023,EN IEC 60598-1:2021,IEC,explicit,none,AMENDING
32023D0098,2023-01-09,2023,EN 61347-2-7:2012,IEC,inferred-60000,none,AMENDING
32023D0098,2023-01-09,2023,EN 61347-2-7:2012,IEC,inferred-60000,none,AMENDING
32023D0098,2023-01-09,2023,EN 61347-2-7:2012,IEC,inferred-60000,none,AMENDING
32023D0098,2023-01-09,2023,EN IEC 61010-2-012:2022,IEC,explicit,none,AMENDING
32023D0098,2023-01-09,2023,EN IEC 61010-2-012:2022,IEC,explicit,none,AMENDING
32023D0098,2023-01-09,2023,EN IEC 61557-12:2022,IEC,explicit,none,AMENDING
32023D0098,2023-01-09,2023,EN IEC 60598-1:2021,IEC,explicit,none,AMENDING
32023D0098,2023-01-09,2023,EN IEC 60598-1:2021,IEC,explicit,none,AMENDING
32023D0098,2023-01-09,2023,EN IEC 60598-2-22:2022,IEC,explicit,none,AMENDING
32023D0098,2023-01-09,2023,EN 61347-2-7:2012,IEC,inferred-60000,none,AMENDING
32023D0098,2023-01-09,2023,EN 61347-2-7:2012,IEC,inferred-60000,none,AMENDING
32023D0098,2023-01-09,2023,EN 61347-2-7:2012,IEC,inferred-60000,none,AMENDING
32023D0098,2023-01-09,2023,EN 60598-2-22:2014,IEC,inferred-60000,none,AMENDING
32023D0098,2023-01-09,2023,EN 61347-2-7:2012,IEC,inferred-60000,none,AMENDING
32023D0098,2023-01-09,2023,EN 61557-12:2008,IEC,inferred-60000,none,AMENDING
32023D0098,2023-01-09,2023,EN 60598-1:2015,IEC,inferred-60000,none,AMENDING
32023D0098,2023-01-09,2023,EN 61557-12:2008,IEC,inferred-60000,withdrawal,AMENDING
32023D0098,2023-01-09,2023,EN 60598-1:2015,IEC,inferred-60000,withdrawal,AMENDING
32023D0098,2023-01-09,2023,EN 60598-1:2015,IEC,inferred-60000,withdrawal,AMENDING
32023D0098,2023-01-09,2023,EN 60598-1:2015,IEC,inferred-60000,withdrawal,AMENDING
32023D0098,2023-01-09,2023,EN 60598-1:2015,IEC,inferred-60000,withdrawal,AMENDING
32023D0098,2023-01-09,2023,EN 60598-1:2015,IEC,inferred-60000,withdrawal,AMENDING
32023D0098,2023-01-09,2023,EN 60598-2-22:2014,IEC,inferred-60000,withdrawal,AMENDING
32023D0098,2023-01-09,2023,EN 60598-2-22:2014,IEC,inferred-60000,withdrawal,AMENDING
32023D0098,2023-01-09,2023,EN 60598-2-22:2014,IEC,inferred-60000,withdrawal,AMENDING
32023D0098,2023-01-09,2023,EN 60598-2-22:2014,IEC,inferred-60000,withdrawal,AMENDING
32023D0098,2023-01-09,2023,EN 60598-2-22:2014,IEC,inferred-60000,withdrawal,AMENDING
32023D0098,2023-01-09,2023,EN 61347-2-7:2012,IEC,inferred-60000,withdrawal,AMENDING
32023D0098,2023-01-09,2023,EN 61347-2-7:2012,IEC,inferred-60000,withdrawal,AMENDING
32023D0098,2023-01-09,2023,EN IEC 60598-2-22:2022,IEC,explicit,addition,AMENDING
32023D0098,2023-01-09,2023,EN 61347-2-7:2012,IEC,inferred-60000,addition,AMENDING
32023D0098,2023-01-09,2023,EN 61347-2-7:2012,IEC,inferred-60000,addition,AMENDING
32023D0098,2023-01-09,2023,EN 61347-2-7:2012,IEC,inferred-60000,addition,AMENDING
32023D0098,2023-01-09,2023,EN IEC 60598-1:2021,IEC,explicit,addition,AMENDING
32023D0098,2023-01-09,2023,EN IEC 60598-1:2021,IEC,explicit,addition,AMENDING
32023D0098,2023-01-09,2023,EN IEC 61010-2-012:2022,IEC,explicit,addition,AMENDING
32023D0098,2023-01-09,2023,EN IEC 61010-2-012:2022,IEC,explicit,addition,AMENDING
32023D0098,2023-01-09,2023,EN IEC 61557-12:2022,IEC,explicit,addition,AMENDING
32023D0098,2023-01-09,2023,EN 60598-1:2015,IEC,inferred-60000,addition,AMENDING
32023D0098,2023-01-09,2023,EN 60598-1:2015,IEC,inferred-60000,addition,AMENDING
32023D0098,2023-01-09,2023,EN 60598-1:2015,IEC,inferred-60000,addition,AMENDING
32023D0098,2023-01-09,2023,EN 60598-1:2015,IEC,inferred-60000,addition,AMENDING
32023D0098,2023-01-09,2023,EN 60598-1:2015,IEC,inferred-60000,addition,AMENDING
32023D0098,2023-01-09,2023,EN 61557-12:2008,IEC,inferred-60000,addition,AMENDING
32023D0600,2023-03-13,2023,EN 60335-2-11:2010,IEC,inferred-60000,none,AMENDING
32023D0600,2023-03-13,2023,EN 60335-2-11:2010,IEC,inferred-60000,none,AMENDING
32023D0600,2023-03-13,2023,EN 60335-2-11:2010,IEC,inferred-60000,none,AMENDING
32023D0600,2023-03-13,2023,EN IEC 60335-2-11:2022,IEC,explicit,none,AMENDING
32023D0600,2023-03-13,2023,EN IEC 60335-2-11:2022,IEC,explicit,none,AMENDING
32023D0600,2023-03-13,2023,EN 60335-2-30:2009,IEC,inferred-60000,none,AMENDING
32023D0600,2023-03-13,2023,EN 60335-2-30:2009,IEC,inferred-60000,none,AMENDING
32023D0600,2023-03-13,2023,EN 60335-2-30:2009,IEC,inferred-60000,none,AMENDING
32023D0600,2023-03-13,2023,EN 60335-2-30:2009,IEC,inferred-60000,none,AMENDING
32023D0600,2023-03-13,2023,EN 60335-2-30:2009,IEC,inferred-60000,none,AMENDING
32023D0600,2023-03-13,2023,EN 60335-2-30:2009,IEC,inferred-60000,none,AMENDING
32023D0600,2023-03-13,2023,EN 62423:2012,IEC,inferred-60000,none,AMENDING
32023D0600,2023-03-13,2023,EN 62423:2012,IEC,inferred-60000,none,AMENDING
32023D0600,2023-03-13,2023,EN 60335-2-30:2009,IEC,inferred-60000,none,AMENDING
32023D0600,2023-03-13,2023,EN 60335-2-30:2009,IEC,inferred-60000,none,AMENDING
32023D0600,2023-03-13,2023,EN 62423:2012,IEC,inferred-60000,none,AMENDING
32023D0600,2023-03-13,2023,EN 60598-2-11:2013,IEC,inferred-60000,none,AMENDING
32023D0600,2023-03-13,2023,EN 60598-2-11:2013,IEC,inferred-60000,none,AMENDING
32023D0600,2023-03-13,2023,EN IEC 60335-2-11:2022,IEC,explicit,none,AMENDING
32023D0600,2023-03-13,2023,EN IEC 60335-2-11:2022,IEC,explicit,none,AMENDING
32023D0600,2023-03-13,2023,EN 60335-2-30:2009,IEC,inferred-60000,none,AMENDING
32023D0600,2023-03-13,2023,EN 60335-2-30:2009,IEC,inferred-60000,none,AMENDING
32023D0600,2023-03-13,2023,EN 60335-2-30:2009,IEC,inferred-60000,none,AMENDING
32023D0600,2023-03-13,2023,EN 60335-2-30:2009,IEC,inferred-60000,none,AMENDING
32023D0600,2023-03-13,2023,EN 60335-2-30:2009,IEC,inferred-60000,none,AMENDING
32023D0600,2023-03-13,2023,EN 60335-2-30:2009,IEC,inferred-60000,none,AMENDING
32023D0600,2023-03-13,2023,EN 60335-2-30:2009,IEC,inferred-60000,none,AMENDING
32023D0600,2023-03-13,2023,EN 60335-2-30:2009,IEC,inferred-60000,none,AMENDING
32023D0600,2023-03-13,2023,EN 62423:2012,IEC,inferred-60000,none,AMENDING
32023D0600,2023-03-13,2023,EN 62423:2012,IEC,inferred-60000,none,AMENDING
32023D0600,2023-03-13,2023,EN 62423:2012,IEC,inferred-60000,none,AMENDING
32023D0600,2023-03-13,2023,EN 60598-2-11:2013,IEC,inferred-60000,none,AMENDING
32023D0600,2023-03-13,2023,EN 60598-2-11:2013,IEC,inferred-60000,none,AMENDING
32023D0600,2023-03-13,2023,EN 60335-2-30:2009,IEC,inferred-60000,none,AMENDING
32023D0600,2023-03-13,2023,EN 62423:2012,IEC,inferred-60000,none,AMENDING
32023D0600,2023-03-13,2023,EN 60335-2-11:2010,IEC,inferred-60000,none,AMENDING
32023D0600,2023-03-13,2023,EN 60598-2-11:2013,IEC,inferred-60000,none,AMENDING
32023D0600,2023-03-13,2023,EN 60335-2-11:2010,IEC,inferred-60000,withdrawal,AMENDING
32023D0600,2023-03-13,2023,EN 60335-2-11:2010,IEC,inferred-60000,withdrawal,AMENDING
32023D0600,2023-03-13,2023,EN 60335-2-11:2010,IEC,inferred-60000,withdrawal,AMENDING
32023D0600,2023-03-13,2023,EN 60335-2-30:2009,IEC,inferred-60000,withdrawal,AMENDING
32023D0600,2023-03-13,2023,EN 60335-2-30:2009,IEC,inferred-60000,withdrawal,AMENDING
32023D0600,2023-03-13,2023,EN 60335-2-30:2009,IEC,inferred-60000,withdrawal,AMENDING
32023D0600,2023-03-13,2023,EN 60335-2-30:2009,IEC,inferred-60000,withdrawal,AMENDING
32023D0600,2023-03-13,2023,EN 60335-2-30:2009,IEC,inferred-60000,withdrawal,AMENDING
32023D0600,2023-03-13,2023,EN 60335-2-30:2009,IEC,inferred-60000,withdrawal,AMENDING
32023D0600,2023-03-13,2023,EN 62423:2012,IEC,inferred-60000,withdrawal,AMENDING
32023D0600,2023-03-13,2023,EN 62423:2012,IEC,inferred-60000,withdrawal,AMENDING
32023D0600,2023-03-13,2023,EN 60598-2-11:2013,IEC,inferred-60000,withdrawal,AMENDING
32023D0600,2023-03-13,2023,EN 60335-2-30:2009,IEC,inferred-60000,addition,AMENDING
32023D0600,2023-03-13,2023,EN 60335-2-30:2009,IEC,inferred-60000,addition,AMENDING
32023D0600,2023-03-13,2023,EN 60335-2-30:2009,IEC,inferred-60000,addition,AMENDING
32023D0600,2023-03-13,2023,EN 60335-2-30:2009,IEC,inferred-60000,addition,AMENDING
32023D0600,2023-03-13,2023,EN 60335-2-30:2009,IEC,inferred-60000,addition,AMENDING
32023D0600,2023-03-13,2023,EN 60335-2-30:2009,IEC,inferred-60000,addition,AMENDING
32023D0600,2023-03-13,2023,EN 60335-2-30:2009,IEC,inferred-60000,addition,AMENDING
32023D0600,2023-03-13,2023,EN 60335-2-30:2009,IEC,inferred-60000,addition,AMENDING
32023D0600,2023-03-13,2023,EN 62423:2012,IEC,inferred-60000,addition,AMENDING
32023D0600,2023-03-13,2023,EN 62423:2012,IEC,inferred-60000,addition,AMENDING
32023D0600,2023-03-13,2023,EN 62423:2012,IEC,inferred-60000,addition,AMENDING
32023D0600,2023-03-13,2023,EN IEC 60335-2-11:2022,IEC,explicit,addition,AMENDING
32023D0600,2023-03-13,2023,EN IEC 60335-2-11:2022,IEC,explicit,addition,AMENDING
32023D0600,2023-03-13,2023,EN 60598-2-11:2013,IEC,inferred-60000,addition,AMENDING
32023D0600,2023-03-13,2023,EN 60598-2-11:2013,IEC,inferred-60000,addition,AMENDING
32023D0600,2023-03-13,2023,EN 60335-2-11:2010,IEC,inferred-60000,addition,AMENDING
32023D0600,2023-03-13,2023,EN 60335-2-11:2010,IEC,inferred-60000,addition,AMENDING
32023D0600,2023-03-13,2023,EN 60335-2-11:2010,IEC,inferred-60000,addition,AMENDING
32023D0600,2023-03-13,2023,EN 60598-2-11:2013,IEC,inferred-60000,addition,AMENDING
32023D0601,2023-03-13,2023,EN 17348:2022,CEN,number,none,AMENDING
32023D0601,2023-03-13,2023,EN 60079-29-1:2016,IEC,inferred-60000,none,AMENDING
32023D0601,2023-03-13,2023,EN 60079-29-1:2016,IEC,inferred-60000,none,AMENDING
32023D0601,2023-03-13,2023,EN 60079-29-1:2016,IEC,inferred-60000,none,AMENDING
32023D0601,2023-03-13,2023,EN 17348:2022,CEN,number,none,AMENDING
32023D0601,2023-03-13,2023,EN 60079-29-1:2016,IEC,inferred-60000,none,AMENDING
32023D0601,2023-03-13,2023,EN 60079-29-1:2016,IEC,inferred-60000,none,AMENDING
32023D0601,2023-03-13,2023,EN 60079-29-1:2016,IEC,inferred-60000,none,AMENDING
32023D0601,2023-03-13,2023,EN 17348:2022,CEN,number,none,AMENDING
32023D0601,2023-03-13,2023,EN 60079-29-1:2016,IEC,inferred-60000,none,AMENDING
32023D0601,2023-03-13,2023,EN 60079-29-1:2016,IEC,inferred-60000,none,AMENDING
32023D0601,2023-03-13,2023,EN 60079-29-1:2016,IEC,inferred-60000,none,AMENDING
32023D0601,2023-03-13,2023,EN 60079-29-1:2016,IEC,inferred-60000,none,AMENDING
32023D0601,2023-03-13,2023,EN 17348:2022,CEN,number,none,AMENDING
32023D0601,2023-03-13,2023,EN 60079-29-1:2016,IEC,inferred-60000,none,AMENDING
32023D0601,2023-03-13,2023,EN 60079-29-1:2016,IEC,inferred-60000,none,AMENDING
32023D0601,2023-03-13,2023,EN 60079-29-1:2016,IEC,inferred-60000,none,AMENDING
32023D0601,2023-03-13,2023,EN 60079-29-1:2016,IEC,inferred-60000,none,AMENDING
32023D0601,2023-03-13,2023,EN 60079-29-1:2016,IEC,inferred-60000,none,AMENDING
32023D0601,2023-03-13,2023,EN 60079-29-1:2016,IEC,inferred-60000,none,AMENDING
32023D0601,2023-03-13,2023,EN 60079-29-1:2016,IEC,inferred-60000,none,AMENDING
32023D0601,2023-03-13,2023,EN 60079-29-1:2016,IEC,inferred-60000,none,AMENDING
32023D0601,2023-03-13,2023,EN 60079-29-1:2016,IEC,inferred-60000,addition,AMENDING
32023D0601,2023-03-13,2023,EN 60079-29-1:2016,IEC,inferred-60000,addition,AMENDING
32023D0601,2023-03-13,2023,EN 60079-29-1:2016,IEC,inferred-60000,addition,AMENDING
32023D0601,2023-03-13,2023,EN 17348:2022,CEN,number,addition,AMENDING
32023D0740,2023-04-04,2023,EN 71-13:2021,CEN,number,none,FULL_LIST
32023D0740,2023-04-04,2023,EN 71-13:2021+A1:2022,CEN,number,none,FULL_LIST
32023D0740,2023-04-04,2023,EN 71-13:2021+A1:2022,CEN,number,none,FULL_LIST
32023D0740,2023-04-04,2023,EN 71-13:2021,CEN,number,none,FULL_LIST
32023D0740,2023-04-04,2023,EN 71-13:2021+A1:2022,CEN,number,none,FULL_LIST
32023D0740,2023-04-04,2023,EN 71-13:2021+A1:2022,CEN,number,none,FULL_LIST
32023D0740,2023-04-04,2023,EN 71-13:2021+A1:2022,CEN,number,none,FULL_LIST
32023D0740,2023-04-04,2023,EN 71-13:2021,CEN,number,none,FULL_LIST
32023D0740,2023-04-04,2023,EN 71-1:2014+A1:2018,CEN,number,none,FULL_LIST
32023D0740,2023-04-04,2023,EN 71-2:2020,CEN,number,none,FULL_LIST
32023D0740,2023-04-04,2023,EN 71-3:2019+A1:2021,CEN,number,none,FULL_LIST
32023D0740,2023-04-04,2023,EN 71-4:2020,CEN,number,none,FULL_LIST
32023D0740,2023-04-04,2023,EN 71-5:2015,CEN,number,none,FULL_LIST
32023D0740,2023-04-04,2023,EN 71-7:2014+A3:2020,CEN,number,none,FULL_LIST
32023D0740,2023-04-04,2023,EN 71-8:2018,CEN,number,none,FULL_LIST
32023D0740,2023-04-04,2023,EN 71-12:2016,CEN,number,none,FULL_LIST
32023D0740,2023-04-04,2023,EN 71-12:2016,CEN,number,none,FULL_LIST
32023D0740,2023-04-04,2023,EN 71-12:2016,CEN,number,none,FULL_LIST
32023D0740,2023-04-04,2023,EN 71-13:2021+A1:2022,CEN,number,none,FULL_LIST
32023D0740,2023-04-04,2023,EN 71-14:2018,CEN,number,none,FULL_LIST
32023D0740,2023-04-04,2023,EN IEC 62115:2020,IEC,explicit,none,FULL_LIST
32023D0740,2023-04-04,2023,EN IEC 62115:2020,IEC,explicit,none,FULL_LIST
32023D0941,2023-05-02,2023,EN 13138-1:2021,CEN,number,none,FULL_LIST
32023D0941,2023-05-02,2023,EN 13138-1:2021,CEN,number,none,FULL_LIST
32023D0941,2023-05-02,2023,EN 17520:2021,CEN,number,none,FULL_LIST
32023D0941,2023-05-02,2023,EN ISO 16321-2:2021,ISO,explicit,none,FULL_LIST
32023D0941,2023-05-02,2023,EN 166:2001,CEN,number,none,FULL_LIST
32023D0941,2023-05-02,2023,EN 169:2002,CEN,number,none,FULL_LIST
32023D0941,2023-05-02,2023,EN 170:2002,CEN,number,none,FULL_LIST
32023D0941,2023-05-02,2023,EN 171:2002,CEN,number,none,FULL_LIST
32023D0941,2023-05-02,2023,EN 172:1994,CEN,number,none,FULL_LIST
32023D0941,2023-05-02,2023,EN 172:1994,CEN,number,none,FULL_LIST
32023D0941,2023-05-02,2023,EN 172:1994,CEN,number,none,FULL_LIST
32023D0941,2023-05-02,2023,EN 174:2001,CEN,number,none,FULL_LIST
32023D0941,2023-05-02,2023,EN 379:2003+A1:2009,CEN,number,none,FULL_LIST
32023D0941,2023-05-02,2023,EN 1731:2006,CEN,number,none,FULL_LIST
32023D0941,2023-05-02,2023,EN ISO 20345:2011,ISO,explicit,none,FULL_LIST
32023D0941,2023-05-02,2023,EN ISO 16321-1:2022,ISO,explicit,none,FULL_LIST
32023D0941,2023-05-02,2023,EN ISO 16321-3:2022,ISO,explicit,none,FULL_LIST
32023D0941,2023-05-02,2023,EN ISO 18527-1:2022,ISO,explicit,none,FULL_LIST
32023D0941,2023-05-02,2023,EN ISO 20345:2022,ISO,explicit,none,FULL_LIST
32023D0941,2023-05-02,2023,EN 13138-1:2021,CEN,number,none,FULL_LIST
32023D0941,2023-05-02,2023,EN 1318-1:2021,CEN,number,none,FULL_LIST
32023D0941,2023-05-02,2023,EN ISO 16321-1:2022,ISO,explicit,none,FULL_LIST
32023D0941,2023-05-02,2023,EN ISO 16321-2:2021,ISO,explicit,none,FULL_LIST
32023D0941,2023-05-02,2023,EN ISO 16321-3:2022,ISO,explicit,none,FULL_LIST
32023D0941,2023-05-02,2023,EN 17520:2021,CEN,number,none,FULL_LIST
32023D0941,2023-05-02,2023,EN ISO 18527-1:2022,ISO,explicit,none,FULL_LIST
32023D0941,2023-05-02,2023,EN ISO 20345:2022,ISO,explicit,none,FULL_LIST
32023D0941,2023-05-02,2023,EN ISO 16321-2:2021,ISO,explicit,none,FULL_LIST
32023D0941,2023-05-02,2023,EN ISO 16321-3:2022,ISO,explicit,none,FULL_LIST
32023D0941,2023-05-02,2023,EN ISO 16321-1:2020,ISO,explicit,none,FULL_LIST
32023D0941,2023-05-02,2023,EN 166:2001,CEN,number,none,FULL_LIST
32023D0941,2023-05-02,2023,EN 169:2002,CEN,number,none,FULL_LIST
32023D0941,2023-05-02,2023,EN 170:2002,CEN,number,none,FULL_LIST
32023D0941,2023-05-02,2023,EN 172:1994,CEN,number,none,FULL_LIST
32023D0941,2023-05-02,2023,EN 172:1994,CEN,number,none,FULL_LIST
32023D0941,2023-05-02,2023,EN 172:1994,CEN,number,none,FULL_LIST
32023D0941,2023-05-02,2023,EN 174:2001,CEN,number,none,FULL_LIST
32023D0941,2023-05-02,2023,EN 379:2003+A1:2009,CEN,number,none,FULL_LIST
32023D0941,2023-05-02,2023,EN 1731:2006,CEN,number,none,FULL_LIST
32023D0941,2023-05-02,2023,EN ISO 20345:2011,ISO,explicit,none,FULL_LIST
32023D0941,2023-05-02,2023,EN 136:1998,CEN,number,withdrawal,FULL_LIST
32023D0941,2023-05-02,2023,EN 136:1998,CEN,number,withdrawal,FULL_LIST
32023D0941,2023-05-02,2023,EN 137:2006,CEN,number,withdrawal,FULL_LIST
32023D0941,2023-05-02,2023,EN 140:1998,CEN,number,withdrawal,FULL_LIST
32023D0941,2023-05-02,2023,EN 140:1998,CEN,number,withdrawal,FULL_LIST
32023D0941,2023-05-02,2023,EN 142:2002,CEN,number,withdrawal,FULL_LIST
32023D0941,2023-05-02,2023,EN 143:2021,CEN,number,withdrawal,FULL_LIST
32023D0941,2023-05-02,2023,EN 144-1:2000,CEN,number,withdrawal,FULL_LIST
32023D0941,2023-05-02,2023,EN 144-1:2000,CEN,number,withdrawal,FULL_LIST
32023D0941,2023-05-02,2023,EN 144-1:2000,CEN,number,withdrawal,FULL_LIST
32023D0941,2023-05-02,2023,EN 144-2:1998,CEN,number,withdrawal,FULL_LIST
32023D0941,2023-05-02,2023,EN 144-3:2003,CEN,number,withdrawal,FULL_LIST
32023D0941,2023-05-02,2023,EN 144-3:2003,CEN,number,withdrawal,FULL_LIST
